¿ù,ÀÏ, 1h , 2h , 3h , 4h , 5h , 6h , 7h , 8h , 9h , 10h , 11h , 12h , 13h , 14h , 15h , 16h , 17h , 18h , 19h , 20h , 21h , 22h , 23h , 24h 
5,4,0,0,0,0,0,0,74.04,309.48,641.4,923.76,1087.8,1188.48,1285.32,1240.56,1138.68,955.56,671.76,348.36,85.2,1.68,0,0,0,0
5,5,0,0,0,0,0,0,45.48,209.64,562.92,911.64,1113.6,1220.76,1222.32,1233.96,1148.76,972.84,688.8,362.28,86.4,1.92,0,0,0,0
5,6,0,0,0,0,0,0.12,77.76,337.92,669.48,935.52,1126.32,1273.32,1170.48,1136.52,1111.2,915.48,645.6,327.48,81.24,2.16,0,0,0,0
5,7,0,0,0,0,0,0.36,74.64,288.24,575.76,832.32,1004.88,1139.88,1178.28,1155.24,1029.96,850.56,562.32,306.72,71.52,3.6,0,0,0,0
5,8,0,0,0,0,0,2.64,108.36,290.88,623.52,807.6,1004.76,1157.16,1173.72,1169.4,1059.72,854.64,556.68,246.36,80.52,2.4,0,0,0,0
5,9,0,0,0,0,0,0,38.76,98.52,184.92,355.44,373.32,597.48,353.16,394.8,427.56,323.16,116.04,26.28,4.56,0,0,0,0,0
5,10,0,0,0,0,0,0,0,54.48,85.2,181.92,308.4,240.72,528.48,533.76,211.56,229.56,149.52,96.96,19.92,0,0,0,0,0
5,11,0,0,0,0,0,0,43.56,136.44,333.6,565.2,996.84,1160.64,1179.24,1145.28,1041.96,865.44,585.36,303.12,91.32,3.36,0,0,0,0
5,12,0,0,0,0,0,0.12,78.24,266.76,564.72,847.08,1048.32,1155.6,1185.96,1146.36,1037.88,849.12,608.76,324.84,91.68,3.36,0,0,0,0
5,13,0,0,0,0,0,0.72,85.08,320.88,626.76,887.28,1069.44,1171.56,1212.84,1187.52,1086.84,920.64,668.4,354.72,90.24,5.04,0,0,0,0
5,14,0,0,0,0,0,2.16,89.52,362.28,671.64,919.68,1063.8,1176.72,1257.24,1209.36,1053.72,898.56,428.76,232.08,97.8,4.8,0,0,0,0
5,15,0,0,0,0,0,0.48,90.36,160.32,500.16,696,881.4,589.8,893.88,792.12,806.76,754.44,583.2,292.32,100.68,5.28,0,0,0,0
5,16,0,0,0,0,0,2.28,95.4,282.72,606.48,770.4,916.56,1223.04,1121.76,1023.6,918,775.44,623.04,338.76,124.68,6.96,0,0,0,0
5,17,0,0,0,0,0,0.96,81,368.28,570.36,985.68,1177.08,1153.8,921.6,865.56,895.68,796.56,692.64,372.24,72.24,1.92,0,0,0,0
5,18,0,0,0,0,0,1.68,111.84,323.52,551.76,747.96,873.84,1019.76,953.76,875.88,737.52,565.68,332.64,87.84,14.28,0,0,0,0,0
5,19,0,0,0,0,0,0,5.4,61.92,74.4,211.8,320.88,352.44,243.48,214.08,218.4,218.88,234.96,86.64,20.04,0,0,0,0,0
5,20,0,0,0,0,0,2.4,103.08,275.76,421.92,334.44,667.8,676.68,330.84,299.4,379.08,305.28,248.88,167.04,92.52,8.4,0,0,0,0
5,21,0,0,0,0,0,0.12,53.28,228.12,688.68,964.2,1123.68,1211.4,1229.52,1182.96,1107,919.8,666.36,366.6,109.68,7.56,0,0,0,0
5,22,0,0,0,0,0,2.64,90.36,303.96,577.44,799.92,978.36,1083.72,1100.04,1082.4,984.12,812.52,574.32,310.56,101.16,5.88,0,0,0,0
5,23,0,0,0,0,0,2.28,88.32,271.56,518.64,774.72,982.32,1066.32,1089,1062.24,990.96,819.6,577.44,311.28,105.72,6.84,0,0,0,0
5,24,0,0,0,0,0,1.8,51.24,254.88,589.32,813.12,1036.92,1102.68,1138.68,1116.6,1049.64,883.32,636,352.8,108.36,7.56,0,0,0,0
5,25,0,0,0,0,0,1.92,67.68,291.12,537.24,846.24,989.76,1107.72,1165.08,1158.36,1059.48,864.24,610.8,356.64,112.8,7.08,0,0,0,0
5,26,0,0,0,0,0,0.12,74.16,211.8,370.08,528.12,413.76,680.16,819.48,575.64,418.32,270.12,194.88,99.12,27.96,0,0,0,0,0
5,27,0,0,0,0,0,0,0.36,29.28,47.16,77.28,122.16,151.44,124.2,89.04,75.24,59.16,40.08,0.84,0,0,0,0,0,0
5,28,0,0,0,0,0,0,0,10.56,40.68,102.24,282.6,537.48,168.36,191.16,614.28,65.76,34.56,26.4,0,0,0,0,0,0
5,29,0,0,0,0,0,0,0,20.88,102.12,118.92,102,130.2,426.36,648.72,254.88,101.52,140.04,175.44,30.48,9.36,0,0,0,0
5,30,0,0,0,0,0,4.08,111,296.4,386.16,592.2,917.76,971.88,1171.8,942.72,878.28,746.04,571.44,327.48,122.28,9.24,0,0,0,0
5,31,0,0,0,0,0,3.72,75.72,141.72,217.56,219,287.4,190.56,315,411.48,544.92,539.64,466.44,256.68,80.28,5.88,0,0,0,0
6,1,0,0,0,0,0,0,18.48,61.32,122.52,200.4,319.44,359.64,451.08,445.8,484.08,438,315.96,202.08,90.84,9.84,0,0,0,0
6,2,0,0,0,0,0,8.04,115.08,260.76,507.72,732.6,853.92,854.04,906.72,1123.08,945.6,891.84,672,372.48,128.28,12.84,0,0,0,0
6,3,0,0,0,0,0,0,34.44,145.44,365.28,751.32,977.16,1082.04,1121.64,1090.08,994.08,842.52,603.24,338.88,118.08,7.2,0,0,0,0
6,4,0,0,0,0,0,2.4,95.16,318.6,603.6,832.2,994.92,1094.52,1113.6,1073.64,999.6,840.72,609.36,342.24,123.48,14.16,0,0,0,0
6,5,0,0,0,0,0,3.48,69.48,219.36,443.88,816.36,958.2,1081.56,1125.96,1111.32,885.72,698.76,498,355.44,152.52,27.36,0,0,0,0
6,6,0,0,0,0,0,3.72,103.2,323.28,570.84,757.32,867.72,1050.6,1113.72,1065.48,970.56,819.24,572.4,323.52,122.04,12.24,0,0,0,0
6,7,0,0,0,0,0,12.48,126,304.08,530.88,716.88,987.6,1119,1146.24,1117.92,1020.72,855.36,611.4,316.68,117.24,13.44,0,0,0,0
6,8,0,0,0,0,0,1.92,59.16,203.28,442.08,741.6,560.88,419.52,488.88,459.96,328.92,317.88,238.68,205.8,57.6,2.88,0,0,0,0
6,9,0,0,0,0,0,0,27,171.6,474.84,471.72,1050.12,745.68,1114.44,1182,1062.24,844.8,506.76,253.68,46.92,0.12,0,0,0,0
6,10,0,0,0,0,0,0,46.8,178.8,402.12,494.64,302.28,239.28,528.48,420.24,247.8,112.44,254.4,233.76,77.4,0,0,0,0,0
6,11,0,0,0,0,0,0,44.04,113.16,335.28,604.56,495.48,255.72,383.4,409.08,129.96,73.44,51.24,24.6,0.96,0,0,0,0,0
6,12,0,0,0,0,0,0,3,28.32,111.6,159.96,198.12,285.24,297.6,423.72,544.08,576.36,179.76,84.24,15,0,0,0,0,0
6,13,0,0,0,0,0,0.12,73.44,186.96,356.88,344.88,496.8,606.6,496.92,480.96,562.08,391.8,315,154.92,24.6,1.68,0,0,0,0
6,14,0,0,0,0,0,0,3.24,53.4,112.68,127.08,225.84,297.84,238.08,431.04,346.08,292.56,226.2,99.84,8.16,0,0,0,0,0
6,15,0,0,0,0,0,0,56.64,141.72,377.4,733.92,785.64,910.92,774.12,902.16,1038,884.52,653.04,275.04,119.28,18.36,0,0,0,0
6,16,0,0,0,0,0,3.12,99.96,150.48,219.24,491.4,773.52,1137.6,1166.88,1143.24,1083.36,919.56,687.72,401.88,126.48,9.36,0,0,0,0
6,17,0,0,0,0,0,0,42.72,160.32,306.36,523.32,1023.36,1025.76,895.56,810.36,631.32,430.92,338.4,232.8,78.48,1.8,0,0,0,0
6,18,0,0,0,0,0,0,37.32,36,19.56,4.56,68.28,3.72,114.6,104.16,86.4,46.68,0,0,0,0,0,0,0,0
6,19,0,0,0,0,0,0,0,0,9.96,90.36,132.6,192.96,225.36,315.24,538.8,587.76,635.4,398.16,141.48,12.12,0,0,0,0
6,20,0,0,0,0,0,0,17.88,167.76,540,499.68,407.88,624.84,946.44,795.72,981.84,682.08,633.36,369,138.36,17.28,0,0,0,0
6,21,0,0,0,0,0,1.32,111.96,318.72,522.24,737.04,930.24,1016.28,1039.32,876.36,732.96,659.64,463.08,364.32,160.2,21.12,0,0,0,0
6,22,0,0,0,0,0,0,60.12,193.8,280.08,393.36,769.32,935.52,1098.6,1068.12,939.48,768.96,567.24,277.68,103.2,2.4,0,0,0,0
6,23,0,0,0,0,0,0,23.4,39.24,118.92,92.88,74.4,133.8,183.24,169.2,153.36,151.32,88.32,97.44,50.4,0.24,0,0,0,0
6,24,0,0,0,0,0,1.44,93.6,322.68,570.12,825.12,964.44,849.6,987.48,1069.56,1030.32,856.44,651.12,318.36,130.92,9.6,0,0,0,0
6,25,0,0,0,0,0,0.36,30.96,58.68,162.84,358.92,399.6,306.36,230.88,177.48,184.44,153.48,174.48,92.88,20.52,0,0,0,0,0
6,26,0,0,0,0,0,0,78.48,246,335.4,533.52,653.88,1149.72,1163.04,984,998.04,864,522.6,369.48,115.8,14.52,0,0,0,0
6,27,0,0,0,0,0,0,52.2,146.28,218.52,306.24,661.44,917.88,632.4,681.36,576.6,350.88,309.6,239.4,104.28,20.76,0,0,0,0
6,28,0,0,0,0,0,1.92,80.16,201.48,356.28,514.32,579.72,622.56,913.44,756.12,642.48,542.4,359.16,255.6,49.44,0,0,0,0,0
6,29,0,0,0,0,0,0.84,93.24,281.88,545.76,797.64,995.04,1071.6,1119.84,1012.2,1019.76,826.08,350.64,364.08,163.8,22.8,0,0,0,0
6,30,0,0,0,0,0,1.32,76.68,309.6,574.44,840.96,1003.92,979.92,1037.88,885.24,1046.4,856.44,340.08,114.36,48.12,0,0,0,0,0
7,1,0,0,0,0,0,0,40.92,191.88,449.52,704.4,812.04,989.4,877.8,930.96,722.4,494.4,576.48,384.96,144.24,21.24,0,0,0,0
7,2,0,0,0,0,0,0,0,51.72,98.88,239.28,774.12,377.64,434.4,407.64,600.24,741.84,390.6,236.28,100.44,4.68,0,0,0,0
7,3,0,0,0,0,0,0,0,0,0,26.76,39.6,113.16,156.24,299.16,180,196.44,360.48,210.6,36.84,0,0,0,0,0
7,4,0,0,0,0,0,0,40.68,60.96,56.64,160.92,176.16,333.96,176.16,245.88,117.36,55.92,48.72,45.24,1.08,0,0,0,0,0
7,5,0,0,0,0,0,0,0,18.36,21.48,80.4,198.84,174.72,59.04,19.2,461.04,501,219.6,88.32,15.48,0,0,0,0,0
7,6,0,0,0,0,0,0,19.2,99.36,129.6,536.88,537.6,378.24,691.68,608.88,198.24,426.6,280.08,259.32,72.48,14.4,0,0,0,0
7,7,0,0,0,0,0,0,0,85.8,343.92,249.72,33.6,175.32,161.76,141.48,55.68,87.48,88.68,3.84,0,0,0,0,0,0
7,8,0,0,0,0,0,0,10.68,56.04,212.52,435.84,656.64,211.2,191.16,129.72,189.36,176.28,274.32,84.84,49.08,3,0,0,0,0
7,9,0,0,0,0,0,0,82.32,42,49.44,137.88,729.72,956.4,976.8,1053.36,780.12,576.84,240.72,72.48,27.84,0,0,0,0,0
7,10,0,0,0,0,0,0,70.8,261.24,527.88,841.68,1022.04,1154.76,1119.24,891.48,881.52,642.84,467.28,288.6,133.2,8.28,0,0,0,0
7,11,0,0,0,0,0,0,72.48,315.36,562.68,852.12,1023.24,1131.6,1167,1164.12,1077.12,920.88,678,389.28,127.32,14.4,0,0,0,0
7,12,0,0,0,0,0,0,78.96,194.16,509.76,780.72,898.2,887.64,587.64,464.04,862.92,836.04,398.16,218.04,146.28,27.6,0,0,0,0
7,13,0,0,0,0,0,0,64.56,324.12,555,766.08,1016.04,1136.64,1090.8,1125.84,962.88,728.16,665.64,203.04,152.04,18.6,0,0,0,0
7,14,0,0,0,0,0,0,38.04,175.2,239.64,453.6,854.52,1003.56,614.88,650.4,498.96,592.44,367.8,262.92,98.52,27.36,0,0,0,0
7,15,0,0,0,0,0,0,34.08,106.92,172.56,469.56,806.28,897.36,1170.6,1165.92,1075.32,841.92,689.04,332.28,75.72,4.56,0,0,0,0
7,16,0,0,0,0,0,0,31.68,147,494.52,720.48,937.56,1095.72,1208.88,1127.16,1040.28,838.08,373.92,286.68,110.64,4.8,0,0,0,0
7,17,0,0,0,0,0,0,67.8,164.28,619.92,876.96,802.2,999.6,1131.48,890.76,889.8,740.76,276.72,223.8,90.48,11.4,0,0,0,0
7,18,0,0,0,0,0,0,66.84,281.88,511.32,709.92,997.08,1178.04,1206,985.44,430.32,522.84,751.56,504,138.72,7.56,0,0,0,0
7,19,0,0,0,0,0,0,46.08,276.48,564,808.08,1030.2,1077.84,1156.56,1123.92,1012.92,673.68,334.68,223.92,74.04,10.56,0,0,0,0
7,20,0,0,0,0,0,0,30.48,309.36,432.36,854.04,931.56,863.88,1023,1140.36,1068.12,921.36,696.12,408.24,119.16,6.84,0,0,0,0
7,21,0,0,0,0,0,0,17.64,74.16,167.64,278.88,498,600.72,875.88,713.4,631.92,411.24,269.76,110.88,22.32,0,0,0,0,0
7,22,0,0,0,0,0,0,64.56,101.64,468.36,741,873.12,822,198.12,212.64,152.52,357.24,140.76,194.16,191.04,16.08,0,0,0,0
7,23,0,0,0,0,0,0,8.52,108.72,130.2,143.04,103.56,313.08,411.12,502.56,340.68,463.68,566.52,359.52,130.08,15.48,0,0,0,0
7,24,0,0,0,0,0,0,25.44,70.08,411.36,385.92,107.16,286.92,453.6,625.32,255.96,240.24,430.8,207.48,101.52,9,0,0,0,0
7,25,0,0,0,0,0,0,35.28,123.96,360.24,667.8,915.6,801.12,722.52,991.56,975.96,639.24,576.12,307.56,133.08,11.28,0,0,0,0
7,26,0,0,0,0,0,0,18.48,103.92,143.76,232.56,707.16,1021.8,1099.68,1097.52,997.32,868.68,637.68,361.44,122.4,9.12,0,0,0,0
7,27,0,0,0,0,0,0,8.28,196.8,348.24,584.4,697.08,775.08,574.68,879,581.4,446.64,544.56,244.68,62.88,4.8,0,0,0,0
7,28,0,0,0,0,0,0,0,55.08,180.96,399.72,579.96,695.28,718.08,756.12,1075.44,839.64,526.32,297.48,70.44,1.32,0,0,0,0
7,29,0,0,0,0,0,0,8.88,0,0,15.96,122.28,150,112.44,276.48,457.2,303.72,383.16,156.12,64.2,0,0,0,0,0
7,30,0,0,0,0,0,0,0,92.88,303.72,317.76,804.36,808.08,961.32,919.56,977.16,792.84,570.96,299.88,103.32,8.4,0,0,0,0
7,31,0,0,0,0,0,0,21.36,111.72,196.2,215.64,552.84,759.12,716.28,1038.96,964.56,790.2,189.72,143.16,43.08,0,0,0,0,0
8,1,0,0,0,0,0,0,32.16,202.68,431.76,697.8,891.72,992.52,1072.68,1058.52,945.36,813.72,546.12,237.12,98.04,5.88,0,0,0,0
8,2,0,0,0,0,0,0,28.92,161.64,283.08,380.88,272.76,268.56,591.96,849.72,855.48,714.36,530.64,251.76,77.28,2.28,0,0,0,0
8,3,0,0,0,0,0,0,36.48,244.08,266.88,339.12,320.16,432.72,815.76,832.08,1065.36,761.88,507.48,236.16,99.48,16.08,0,0,0,0
8,4,0,0,0,0,0,0,0,12.84,142.08,580.8,750.84,949.44,1073.64,976.2,784.32,679.56,508.44,152.88,30.24,0,0,0,0,0
8,5,0,0,0,0,0,0,11.88,120,426.48,563.52,638.28,465.12,571.68,678.24,927.96,861,667.56,353.04,85.92,0.36,0,0,0,0
8,6,0,0,0,0,0,0,39.84,235.92,461.4,742.2,908.76,1060.32,1110.84,780.96,602.88,710.52,403.92,322.8,91.56,1.68,0,0,0,0
8,7,0,0,0,0,0,0,27.36,158.28,412.56,697.56,858.36,1044.72,1094.52,1090.92,1007.76,852.48,610.92,338.04,99.6,2.28,0,0,0,0
8,8,0,0,0,0,0,0,28.32,159.36,439.8,636.12,944.52,1042.68,1074,1068.84,986.28,825.84,620.16,329.16,94.68,4.56,0,0,0,0
8,9,0,0,0,0,0,0,36.24,176.76,428.76,723.72,909.48,1014.96,1082.16,1059.12,962.64,803.52,576.24,311.4,90.84,3.12,0,0,0,0
8,10,0,0,0,0,0,0,25.56,200.76,486.24,733.2,914.76,1039.32,1075.56,923.28,888.84,804.12,593.88,315.96,88.92,1.56,0,0,0,0
8,11,0,0,0,0,0,0,29.28,248.76,543.24,712.44,934.68,1046.64,1086.36,1066.68,993.6,850.92,628.56,341.64,91.8,2.88,0,0,0,0
8,12,0,0,0,0,0,0,28.92,235.8,318.36,747.12,985.32,1080.12,1111.56,1102.56,1024.2,733.44,521.88,340.32,82.92,2.04,0,0,0,0
8,13,0,0,0,0,0,0,31.92,245.04,524.88,818.16,981.96,1079.88,1125.72,1141.44,1013.52,880.68,596.52,336.84,108.72,1.92,0,0,0,0
8,14,0,0,0,0,0,0,31.8,245.76,547.8,791.16,975.72,1085.76,1016.52,719.88,672.96,361.2,580.32,356.04,87,1.2,0,0,0,0
8,15,0,0,0,0,0,0,30.72,223.2,543.72,831.24,959.04,1053,871.92,452.88,692.04,861.6,628.32,318.48,85.8,0.96,0,0,0,0
8,16,0,0,0,0,0,0,28.32,242.88,550.08,794.28,982.56,1079.04,683.28,648.48,947.64,873.36,624.12,360.36,81.48,0.72,0,0,0,0
8,17,0,0,0,0,0,0,33.96,230.88,510,756.96,938.76,1065.12,1090.68,1069.44,916.44,606.24,513.48,286.2,83.88,1.08,0,0,0,0
8,18,0,0,0,0,0,0,18.12,218.4,480.84,774.24,949.56,1063.2,1108.08,1011.6,1011.36,614.76,570.96,238.92,120.36,1.56,0,0,0,0
8,19,0,0,0,0,0,0,24.72,208.32,535.44,626.28,827.16,706.56,913.68,772.68,782.88,537.6,353.16,211.32,37.2,0,0,0,0,0
8,20,0,0,0,0,0,0,25.32,218.52,521.52,783.6,960.6,1049.76,1081.92,1120.2,1011.12,848.76,627.12,330.12,69.48,0,0,0,0,0
8,21,0,0,0,0,0,0,29.64,226.68,465,668.52,885.48,891.84,1120.44,1097.64,994.2,833.4,585.72,298.44,68.76,0,0,0,0,0
8,22,0,0,0,0,0,0,4.68,177.72,505.44,740.52,897.24,1054.68,840.48,966.24,506.88,767.4,476.28,197.52,38.4,0,0,0,0,0
8,23,0,0,0,0,0,0,0,24,91.92,125.28,230.52,188.76,101.76,264,124.56,102,154.08,148.08,22.8,0,0,0,0,0
8,24,0,0,0,0,0,0,0,37.8,99.24,61.8,4.56,0,0,37.68,98.64,82.68,67.8,42.24,24.36,0,0,0,0,0
8,25,0,0,0,0,0,0,0.48,83.52,215.04,278.52,503.64,550.92,588.12,434.76,383.64,211.2,281.28,70.68,6,0,0,0,0,0
